Wall time,Step,Value
1508529917.1219544,2,0.44999998807907104
1508529917.345865,3,0.7465909123420715
1508529917.5691986,4,0.7491477131843567
1508529917.790849,5,0.6199300289154053
1508529918.012634,6,0.5026535987854004
1508529918.2364597,7,0.3885614275932312
1508529918.458551,8,0.6270268559455872
1508529920.9338918,9,0.6259537935256958
1508529921.1023767,10,0.5402496457099915
1508529921.3260756,11,0.4996529221534729
1508529921.5479457,12,0.5841841101646423
1508529921.7693996,13,0.6016766428947449
1508529921.9894664,14,0.6879225969314575
1508529922.2101471,15,0.7611268162727356
1508529922.4327068,16,0.7803917527198792
1508529922.6521382,17,0.7694507241249084
1508529924.1518812,18,0.7627177834510803
1508529924.321951,19,0.7584785223007202
1508529924.4910307,20,0.7192273139953613
1508529924.7152076,21,0.6935110092163086
1508529924.9381804,22,0.7104576826095581
1508529925.151368,23,0.7037925720214844
1508529925.3762586,24,0.7167884111404419
1508529925.5991495,25,0.7088006734848022
1508529925.820697,26,0.6866181492805481
1508529927.3298435,27,0.6868448853492737
1508529927.5519197,28,0.7026336789131165
1508529927.7195694,29,0.6989524960517883
1508529927.8801472,30,0.7056599259376526
1508529928.0995371,31,0.7316265106201172
1508529928.3215518,32,0.7357605695724487
1508529928.543593,33,0.738886296749115
1508529928.7699876,34,0.7546606659889221
1508529928.9941587,35,0.7406038045883179
1508529930.4674282,36,0.7425257563591003
1508529930.6910543,37,0.7315205931663513
1508529930.9173503,38,0.7106795907020569
1508529931.084156,39,0.646400511264801
1508529931.2495434,40,0.6274731159210205
1508529931.4720135,41,0.5790132880210876
1508529931.696312,42,0.5647909045219421
1508529931.9193032,43,0.6305630803108215
1508529932.1417055,44,0.6512348651885986
1508529933.623428,45,0.6786195039749146
1508529933.847766,46,0.680099606513977
1508529934.073384,47,0.6915378570556641
1508529934.2982423,48,0.7210228443145752
1508529934.464281,49,0.7354665994644165
1508529934.6353254,50,0.7341951131820679
1508529934.8558824,51,0.733139157295227
1508529935.0804908,52,0.7169182896614075
1508529935.303596,53,0.7125778794288635
1508529936.76017,54,0.7089375257492065
1508529936.9858422,55,0.6880179047584534
1508529937.2057445,56,0.7318903803825378
1508529937.4262457,57,0.7343978881835938
1508529937.647622,58,0.7280027270317078
1508529937.8174107,59,0.7393531203269958
1508529937.9879243,60,0.7257221341133118
1508529938.203711,61,0.7022089958190918
1508529938.423599,62,0.6681749820709229
1508529939.8772235,63,0.6230894327163696
1508529940.1040123,64,0.5998907685279846
1508529940.3345726,65,0.5875754952430725
1508529940.5539672,66,0.5541203618049622
1508529940.772812,67,0.5101259350776672
1508529940.9923716,68,0.5163281559944153
1508529941.1555953,69,0.5582508444786072
1508529941.3227115,70,0.5777533650398254
1508529941.5410366,71,0.5637170076370239
1508529943.0372887,72,0.5635800957679749
1508529943.2606816,73,0.5842934250831604
1508529943.4821818,74,0.5750417113304138
1508529943.696398,75,0.6007902026176453
1508529943.9181633,76,0.6033841371536255
1508529944.1382163,77,0.6255258321762085
1508529944.362423,78,0.638552188873291
1508529944.5233283,79,0.6565467715263367
1508529944.6812854,80,0.6637800931930542
1508529946.1426916,81,0.6702007055282593
1508529946.3692114,82,0.6906806230545044
1508529946.593219,83,0.6903625726699829
1508529946.8180318,84,0.6900762915611267
1508529947.0403259,85,0.6710686683654785
1508529947.26031,86,0.6602118015289307
1508529947.4825866,87,0.6379406452178955
1508529947.7042902,88,0.6303966045379639
1508529947.8722587,89,0.6423569321632385
1508529949.2880452,90,0.6508485078811646
