Wall time,Step,Value
1508529315.7863784,2,4.150050640106201
1508529315.9968505,3,4.246941566467285
1508529316.2118535,4,4.644277572631836
1508529316.4296844,5,4.3054656982421875
1508529316.6407433,6,4.075466156005859
1508529316.8503275,7,4.095639705657959
1508529317.0617747,8,4.117194175720215
1508529317.2732809,9,3.820829391479492
1508529317.4963841,10,3.6457436084747314
1508529317.7081654,11,3.7724242210388184
1508529317.9165306,12,3.7936813831329346
1508529318.1277342,13,3.681472063064575
1508529318.3375628,14,3.795743227005005
1508529318.5469425,15,3.765773296356201
1508529318.7618384,16,3.844909906387329
1508529318.9798768,17,3.844738006591797
1508529319.1987395,18,3.801339864730835
1508529319.432175,19,3.865882396697998
1508529319.6583037,20,3.919078826904297
1508529319.8846946,21,3.872098922729492
1508529320.1093018,22,3.8131444454193115
1508529320.3305404,23,3.6814591884613037
1508529320.5526319,24,3.62642765045166
1508529320.778452,25,3.618502140045166
1508529320.98321,26,3.702125072479248
1508529321.1903522,27,3.615903377532959
1508529321.405938,28,3.5325140953063965
1508529324.0455441,29,3.559849977493286
1508529324.1091754,30,3.3412113189697266
1508529324.3387687,31,3.010465145111084
1508529324.5507267,32,3.144477367401123
1508529324.7631989,33,3.270948648452759
1508529324.9825273,34,3.286646604537964
1508529325.1995912,35,3.368133544921875
1508529325.4189265,36,3.5042290687561035
1508529325.6412053,37,3.5623910427093506
1508529325.859894,38,3.6125245094299316
1508529326.0785403,39,3.7185354232788086
1508529326.3042266,40,3.688680410385132
1508529326.5171008,41,3.7879462242126465
1508529326.7262144,42,3.67228102684021
1508529326.9396489,43,3.477447986602783
1508529327.151137,44,3.430297374725342
1508529327.3605907,45,3.3798165321350098
1508529327.585553,46,3.2715811729431152
1508529327.8123384,47,3.177243232727051
1508529328.0385122,48,3.221536159515381
1508529328.264933,49,3.2757885456085205
1508529328.4912934,50,3.35349702835083
1508529328.7198772,51,3.417374610900879
1508529328.9355903,52,3.3904213905334473
1508529329.1628842,53,3.3113067150115967
1508529329.3923388,54,3.136341094970703
1508529329.6227157,55,3.197091817855835
1508529329.844519,56,3.2500271797180176
1508529330.0672705,57,3.325465440750122
1508529332.0904865,58,3.2181236743927
1508529332.1554992,59,3.191711187362671
1508529332.2196288,60,3.1452364921569824
1508529332.4468527,61,3.055424928665161
1508529332.6711488,62,3.1536319255828857
1508529332.8973699,63,3.3113455772399902
1508529333.1228771,64,3.2904510498046875
1508529333.3532298,65,3.27941632270813
1508529333.5800247,66,3.2353765964508057
1508529333.8085353,67,3.259165048599243
1508529334.0357442,68,3.210646629333496
1508529334.262328,69,3.108314037322998
1508529334.492794,70,3.09330677986145
1508529334.7215314,71,3.0427963733673096
1508529334.9483004,72,3.017134428024292
1508529335.177495,73,3.056386947631836
1508529335.4044247,74,3.0818264484405518
1508529335.6280882,75,3.0652174949645996
1508529335.8505576,76,3.0863332748413086
1508529336.059253,77,3.1269919872283936
1508529336.283534,78,3.120521306991577
1508529336.510284,79,3.074657440185547
1508529336.7356086,80,3.0472981929779053
1508529336.9634638,81,3.06351375579834
1508529337.1934555,82,3.011641502380371
1508529337.4198093,83,3.028932571411133
1508529337.6482623,84,2.9459586143493652
1508529337.873119,85,2.958970308303833
1508529338.0948567,86,2.9202044010162354
1508529340.0843368,87,2.850635290145874
1508529340.311878,88,2.850381851196289
1508529340.3780768,89,2.7327160835266113
1508529340.4415557,90,2.874934196472168
1508529340.666086,91,2.9863603115081787
1508529340.8905249,92,3.021029233932495
1508529341.1191266,93,2.9342281818389893
1508529341.3459396,94,2.857396364212036
1508529341.5715353,95,2.889725685119629
1508529341.7985978,96,2.8572142124176025
1508529342.0274303,97,2.7553703784942627
