Wall time,Step,Value
1508529397.4028425,3,0.15340909361839294
1508529397.4533856,5,0.12718531489372253
1508529397.5017257,7,0.14674076437950134
1508529397.527256,8,0.09935533255338669
1508529397.5750546,10,0.15021595358848572
1508529397.6224728,12,0.2255559265613556
1508529397.646746,13,0.20924624800682068
1508529397.671299,14,0.17478187382221222
1508529397.694994,15,0.1553020030260086
1508529397.7186022,16,0.12050125002861023
1508529397.7422187,17,0.1671207994222641
1508529397.767096,18,0.1958097517490387
1508529397.7910886,19,0.19303983449935913
1508529397.815463,20,0.23143774271011353
1508529397.8398867,21,0.19840534031391144
1508529397.8636494,22,0.17638373374938965
1508529397.9126573,24,0.16878797113895416
1508529397.958618,26,0.2441713660955429
1508529397.9790225,27,0.2456701546907425
1508529399.127147,32,0.37107956409454346
1508529399.1503866,33,0.3445011079311371
1508529399.1746876,34,0.33764371275901794
1508529399.1985712,35,0.33238106966018677
1508529399.2228236,36,0.32831448316574097
1508529399.2717116,38,0.3571871519088745
1508529399.3448057,41,0.36353448033332825
1508529399.3687017,42,0.36559826135635376
1508529399.4173079,44,0.32872188091278076
1508529399.441554,45,0.3259672224521637
1508529399.465783,46,0.334139347076416
1508529399.4894962,47,0.3408256471157074
1508529399.5364232,49,0.3790421783924103
1508529399.5842738,51,0.38052403926849365
1508529399.6074824,52,0.3703204393386841
1508529399.6788177,55,0.36303991079330444
1508529399.6989732,56,0.36472180485725403
1508529399.7196133,57,0.36614492535591125
1508529400.7591197,58,0.3843978941440582
1508529400.7779918,59,0.4167175889015198
1508529400.850474,62,0.5200797915458679
1508529400.876192,63,0.5175344944000244
1508529400.900198,64,0.48409268260002136
1508529400.9249818,65,0.4475264549255371
1508529400.9495912,66,0.4387056827545166
1508529400.9737349,67,0.4310609996318817
1508529400.9972534,68,0.4244222044944763
1508529401.0219085,69,0.4113403856754303
1508529401.04632,70,0.4215703308582306
1508529401.0711117,71,0.4162648618221283
1508529401.1187694,73,0.44644227623939514
1508529401.143892,74,0.45232057571411133
1508529401.1684413,75,0.44393640756607056
1508529401.1924107,76,0.4633360803127289
1508529401.2397661,78,0.4831146001815796
1508529401.2892969,80,0.5038224458694458
1508529401.314544,81,0.4844752252101898
1508529401.3635266,83,0.4686749279499054
