Wall time,Step,Value
1508526032.9101427,7,0.7663711309432983
1508526033.051727,13,0.7862667441368103
1508526033.1219046,16,0.7489816546440125
1508526033.1450946,17,0.7268482446670532
1508526033.2142591,20,0.8175567388534546
1508526033.3549511,26,0.8282872438430786
1508526033.6324294,38,0.7640740871429443
1508526033.7261922,42,0.7200704216957092
1508526033.77266,44,0.7711905241012573
1508526033.8198566,46,0.8208708167076111
1508526033.8433094,47,0.799046516418457
1508526033.890194,49,0.800171971321106
1508526034.0310085,55,0.8494741320610046
1508526034.0545485,56,0.844274640083313
1508526034.0775056,57,0.8398751020431519
1508526034.101445,58,0.8446648716926575
1508526039.69348,67,0.8976258635520935
1508526039.7648082,70,0.916569709777832
1508526039.834896,73,0.9116352200508118
1508526039.8589635,74,0.9076142907142639
1508526039.8820026,75,0.9176320433616638
1508526039.9055316,76,0.9130643010139465
1508526040.0239377,81,0.8748183250427246
1508526040.2115078,89,0.8512574434280396
1508526040.3801227,96,0.9105813503265381
1508526040.576341,104,0.9109702110290527
1508526040.6480687,107,0.9181598424911499
1508526040.6714249,108,0.9263438582420349
1508526040.8354816,115,0.9268286824226379
1508526040.953479,120,0.9277737736701965
1508526046.4270175,128,0.8935230374336243
1508526046.5037606,131,0.8891282677650452
1508526046.5281253,132,0.9002154469490051
1508526046.7504225,141,0.92441326379776
1508526046.7992957,143,0.921274721622467
1508526046.8230312,144,0.9228972792625427
1508526046.84718,145,0.9181075692176819
1508526047.0132039,152,0.9215816855430603
1508526047.1317914,157,0.9314691424369812
1508526047.1764524,159,0.9382399916648865
1508526047.2006164,160,0.9381659626960754
1508526047.2954435,164,0.9328745007514954
1508526047.414621,169,0.9180005788803101
1508526047.4380627,170,0.9074504971504211
1508526047.5087738,173,0.9149689078330994
1508526047.653001,179,0.9264422655105591
1508526047.676341,180,0.9337980151176453
1508526047.723935,182,0.9463764429092407
1508526047.795077,185,0.9552834033966064
1508526047.8419456,187,0.9575295448303223
1508526047.8658648,188,0.9492765665054321
1508526053.238099,190,0.946414053440094
1508526053.2884839,192,0.9203453660011292
1508526053.3129253,193,0.9033108353614807
1508526053.4870992,200,0.9084512591362
1508526053.6785724,208,0.951644778251648
1508526053.7026372,209,0.9502303004264832
1508526053.7267313,210,0.9552072882652283
1508526053.8214684,214,0.9479864835739136
1508526054.054541,224,0.8949795961380005
1508526054.077866,225,0.8992316126823425
1508526054.1251953,227,0.912752628326416
1508526054.220228,231,0.9280757904052734
1508526054.290983,234,0.9419422745704651
1508526054.3147264,235,0.947748064994812
1508526054.3392258,236,0.9342232346534729
1508526054.4098623,239,0.9368612170219421
1508526054.6928997,251,0.9377197027206421
1508526060.1853187,257,0.9544580578804016
1508526060.2569783,260,0.9617374539375305
1508526060.3044052,262,0.9627573490142822
1508526060.328478,263,0.960231602191925
1508526060.3751268,265,0.9446625709533691
1508526060.4701855,269,0.9636931419372559
1508526060.5651724,273,0.9665603041648865
1508526060.6119332,275,0.955413818359375
1508526060.7308266,280,0.9353035688400269
1508526061.0585792,294,0.9371066689491272
1508526061.1773334,299,0.9406365156173706
1508526061.2014244,300,0.9340728521347046
1508526061.2965455,304,0.9460576772689819
1508526061.3199239,305,0.9389519095420837
1508526061.4144087,309,0.9152275919914246
1508526061.4382584,310,0.9237048625946045
1508526061.4855146,312,0.9157009720802307
1508526066.8332999,315,0.9385460019111633
1508526066.959988,320,0.9637120366096497
1508526066.983504,321,0.9673408269882202
1508526067.0073953,322,0.9643567204475403
1508526067.1268582,327,0.9707517623901367
1508526067.1504755,328,0.9736765623092651
1508526067.1741338,329,0.9763088822364807
1508526067.2449121,332,0.9708541631698608
1508526067.4633,341,0.9581154584884644
1508526067.510494,343,0.9660735726356506
1508526067.653001,349,0.9525157809257507
1508526067.9588168,362,0.9707985520362854
1508526068.029437,365,0.9673996567726135
1508526068.1243737,369,0.9723609089851379
1508526068.2184608,373,0.9773097634315491
1508526068.26567,375,0.9516209363937378
1508526073.6466846,379,0.9682585000991821
1508526073.6804347,380,0.971432626247406
1508526073.7055576,381,0.9742893576622009
1508526073.7478206,383,0.9729243516921997
1508526073.8623242,388,0.9601995944976807
1508526073.9798822,393,0.9652482867240906
1508526074.003059,394,0.968723475933075
1508526074.3805888,410,0.9679439663887024
1508526074.5438468,417,0.9577656388282776
1508526074.6865017,423,0.9775550365447998
1508526074.7106762,424,0.9735495448112488
1508526074.758034,426,0.9723251461982727
1508526074.9012306,432,0.9663581252098083
1508526080.3925405,441,0.9564817547798157
1508526080.474654,443,0.9647502303123474
1508526080.5004654,444,0.9620252251625061
1508526080.5693579,447,0.9660663604736328
1508526080.706638,453,0.9672287106513977
1508526080.8944592,461,0.9739556908607483
1508526080.9185216,462,0.976560115814209
1508526080.9889383,465,0.9778498411178589
1508526081.0129132,466,0.9675648808479309
1508526081.2259548,475,0.9669446349143982
1508526081.249925,476,0.9702501893043518
1508526081.5072994,487,0.9787282943725586
1508526081.5779576,490,0.9788679480552673
1508526081.6015697,491,0.980981171131134
1508526081.649409,493,0.978344738483429
1508526081.695882,495,0.9655842781066895
1508526087.3886442,509,0.9801571369171143
1508526087.4987206,514,0.9882830381393433
1508526087.547284,516,0.978634238243103
1508526087.6168835,519,0.9781743288040161
1508526087.6634645,521,0.9823212027549744
1508526087.7794642,526,0.9833108186721802
1508526087.8027866,527,0.9849797487258911
1508526087.9440875,533,0.9863926768302917
1508526087.9899974,535,0.9889780282974243
1508526088.0133054,536,0.9900802373886108
1508526088.0602672,538,0.9919649958610535
1508526088.083414,539,0.9865185022354126
1508526088.152096,542,0.9901719689369202
1508526088.1976886,544,0.9795393347740173
1508526088.3209994,549,0.9816681742668152
1508526088.3446538,550,0.9772513508796692
1508526088.5614011,559,0.9734871983528137
1508526088.6075544,561,0.9722746014595032
1508526088.7026825,565,0.9671280980110168
