Wall time,Step,Value
1508526032.9101427,7,0.9572587013244629
1508526033.051727,13,0.8713813424110413
1508526033.1219046,16,0.6392455697059631
1508526033.1450946,17,0.6224219799041748
1508526033.2142591,20,0.4371345341205597
1508526033.3549511,26,0.4174560606479645
1508526033.6324294,38,0.3955678343772888
1508526033.7261922,42,0.4084673225879669
1508526033.77266,44,0.4030902683734894
1508526033.8198566,46,0.35465583205223083
1508526033.8433094,47,0.40217119455337524
1508526033.890194,49,0.41286730766296387
1508526034.0310085,55,0.3245660662651062
1508526034.0545485,56,0.3415161371231079
1508526034.0775056,57,0.3356192708015442
1508526034.101445,58,0.3199995756149292
1508526039.69348,67,0.20872285962104797
1508526039.7648082,70,0.1909964680671692
1508526039.834896,73,0.18313077092170715
1508526039.8589635,74,0.18994829058647156
1508526039.8820026,75,0.1703599989414215
1508526039.9055316,76,0.20440298318862915
1508526040.0239377,81,0.3402314782142639
1508526040.2115078,89,0.3479349613189697
1508526040.3801227,96,0.22963900864124298
1508526040.576341,104,0.23173528909683228
1508526040.6480687,107,0.19845958054065704
1508526040.6714249,108,0.18481403589248657
1508526040.8354816,115,0.20863939821720123
1508526040.953479,120,0.21513047814369202
1508526046.4270175,128,0.25262176990509033
1508526046.5037606,131,0.2711251974105835
1508526046.5281253,132,0.2494489699602127
1508526046.7504225,141,0.22083202004432678
1508526046.7992957,143,0.21746140718460083
1508526046.8230312,144,0.21351419389247894
1508526046.84718,145,0.21498516201972961
1508526047.0132039,152,0.18577800691127777
1508526047.1317914,157,0.19295473396778107
1508526047.1764524,159,0.16727831959724426
1508526047.2006164,160,0.17043085396289825
1508526047.2954435,164,0.16599999368190765
1508526047.414621,169,0.26105552911758423
1508526047.4380627,170,0.31435173749923706
1508526047.5087738,173,0.25722840428352356
1508526047.653001,179,0.1800762116909027
1508526047.676341,180,0.16654306650161743
1508526047.723935,182,0.1404648721218109
1508526047.795077,185,0.11945297569036484
1508526047.8419456,187,0.12590453028678894
1508526047.8658648,188,0.13944005966186523
1508526053.238099,190,0.1621096283197403
1508526053.2884839,192,0.23329077661037445
1508526053.3129253,193,0.25290900468826294
1508526053.4870992,200,0.22614426910877228
1508526053.6785724,208,0.12780162692070007
1508526053.7026372,209,0.13151341676712036
1508526053.7267313,210,0.12356939166784286
1508526053.8214684,214,0.1314840316772461
1508526054.054541,224,0.537603497505188
1508526054.077866,225,0.4923288822174072
1508526054.1251953,227,0.4149194061756134
1508526054.220228,231,0.3134402334690094
1508526054.290983,234,0.23988136649131775
1508526054.3147264,235,0.2185674011707306
1508526054.3392258,236,0.24426262080669403
1508526054.4098623,239,0.2230106145143509
1508526054.6928997,251,0.1773061603307724
1508526060.1853187,257,0.165632963180542
1508526060.2569783,260,0.1353493630886078
1508526060.3044052,262,0.14675204455852509
1508526060.328478,263,0.14323705434799194
1508526060.3751268,265,0.1824524998664856
1508526060.4701855,269,0.13788428902626038
1508526060.5651724,273,0.12367700040340424
1508526060.6119332,275,0.1366480588912964
1508526060.7308266,280,0.1874895989894867
1508526061.0585792,294,0.16042882204055786
1508526061.1773334,299,0.15327498316764832
1508526061.2014244,300,0.16367080807685852
1508526061.2965455,304,0.13189804553985596
1508526061.3199239,305,0.16284705698490143
1508526061.4144087,309,0.25228971242904663
1508526061.4382584,310,0.22956757247447968
1508526061.4855146,312,0.24358528852462769
1508526066.8332999,315,0.19325773417949677
