Wall time,Step,Value
1508527738.799247,5,0.3673951029777527
1508527738.8035765,7,0.30427074432373047
1508527738.805564,8,0.23858720064163208
1508527738.8126693,12,0.32076871395111084
1508527738.8143747,13,0.31722497940063477
1508527738.8178103,15,0.21859672665596008
1508527738.8196726,16,0.23037295043468475
1508527738.8212829,17,0.3049386739730835
1508527738.8229413,18,0.43736374378204346
1508527738.8246872,19,0.3957425057888031
1508527738.8263953,20,0.34889668226242065
1508527738.8281188,21,0.41518735885620117
1508527738.8297567,22,0.42188113927841187
1508527738.8369982,26,0.5605347752571106
1508527738.8387473,27,0.5931829810142517
1508527738.847581,32,0.6153824329376221
1508527739.898064,35,0.6224028468132019
1508527739.9056127,36,0.674070417881012
1508527739.9210134,38,0.6622822880744934
1508527739.943481,41,0.5561277866363525
1508527739.95075,42,0.5685247778892517
1508527739.9684787,44,0.588237464427948
1508527739.9752426,45,0.6369329690933228
1508527739.9796104,46,0.6349441409111023
1508527739.983615,47,0.6537714600563049
1508527739.990909,49,0.7256918549537659
1508527739.995956,51,0.7148436903953552
1508527739.9981432,52,0.7482421398162842
1508527740.00457,55,0.7902208566665649
1508527740.0065544,56,0.7581976056098938
1508527740.0084677,57,0.7484087347984314
1508527740.0103927,58,0.7827166318893433
1508527740.0120878,59,0.7783218622207642
1508527740.0172443,62,0.7624484896659851
1508527740.0192823,63,0.7608705163002014
1508527740.0229015,65,0.7865924835205078
1508527740.027324,67,0.8066633939743042
1508527740.0291512,68,0.7851506471633911
1508527740.0308921,69,0.7664317488670349
1508527741.0628738,70,0.75732421875
1508527741.0933936,73,0.7683756947517395
1508527741.1011565,74,0.7800783514976501
1508527741.1080956,75,0.7768168449401855
1508527741.1149404,76,0.6935864686965942
1508527741.1290276,78,0.7291543483734131
1508527741.1428714,80,0.7634190917015076
1508527741.1493948,81,0.762062132358551
1508527741.1739855,86,0.7921375632286072
1508527741.178883,87,0.800423800945282
1508527741.1838033,88,0.8141314387321472
1508527741.1893926,89,0.8202183246612549
1508527741.1944172,90,0.8256964683532715
1508527741.1991966,91,0.8306268453598022
1508527741.2236452,96,0.8396668434143066
1508527741.2636087,104,0.8680965900421143
1508527742.3275852,106,0.8694082498550415
1508527742.3390453,107,0.8824674487113953
1508527742.348477,108,0.8754706978797913
1508527742.4184632,115,0.8459544777870178
1508527742.4473305,118,0.8826383352279663
1508527742.4675987,120,0.8755620121955872
1508527742.478514,121,0.8817558288574219
1508527742.4881403,122,0.8935802578926086
1508527742.514925,126,0.8848904967308044
1508527742.518643,127,0.8964014649391174
1508527742.522087,128,0.8942613005638123
1508527742.5306215,131,0.917291522026062
1508527742.533145,132,0.9255623817443848
1508527742.5408373,135,0.906172513961792
1508527742.5500202,139,0.9101897478103638
1508527743.5818613,141,0.9147537350654602
1508527743.586129,143,0.9197005033493042
1508527743.5879676,144,0.9214804768562317
1508527743.5899389,145,0.929332435131073
1508527743.5921695,146,0.9301491975784302
1508527743.5941372,147,0.9308843016624451
1508527743.5959852,148,0.8565458655357361
1508527743.6003444,150,0.8838021755218506
1508527743.604212,152,0.8871297836303711
1508527743.6113389,155,0.9120926260948181
1508527743.6134205,156,0.9208833575248718
1508527743.615692,157,0.9162949919700623
1508527743.619632,159,0.9321989417076111
1508527743.6215017,160,0.9327290654182434
1508527743.6235936,161,0.9394561648368835
1508527743.627138,163,0.9509595036506653
1508527743.629004,164,0.9558635354042053
1508527743.6333182,166,0.9473744630813599
1508527743.635646,167,0.9526370167732239
1508527743.6399527,169,0.9503859877586365
1508527743.6420846,170,0.9490973949432373
1508527743.6478603,173,0.9453919529914856
1508527744.7037275,177,0.9522966146469116
1508527744.7136164,178,0.9445669651031494
1508527744.7239354,179,0.9376102685928345
1508527744.734144,180,0.9438492655754089
1508527744.7498996,182,0.9482678771018982
1508527744.754906,183,0.9534410834312439
1508527744.7647731,185,0.9504122734069824
1508527744.7754705,187,0.9598339200019836
1508527744.7802565,188,0.9576005339622498
1508527744.7853174,189,0.9555904865264893
1508527744.7901132,190,0.9600314497947693
1508527744.8003218,192,0.9620004296302795
1508527744.805185,193,0.965800404548645
1508527744.8409019,200,0.9694167971611023
1508527744.8609426,204,0.969753086566925
1508527744.8811502,208,0.9688425064086914
1508527744.8860304,209,0.9719582796096802
1508527745.9632885,210,0.9685124754905701
1508527746.005817,214,0.9742785096168518
1508527746.0161664,215,0.976850688457489
1508527746.023132,216,0.9729155898094177
1508527746.0279412,217,0.9756240248680115
1508527746.0433314,220,0.9697299599647522
1508527746.0481374,221,0.9727569818496704
1508527746.0770032,224,0.9575773477554321
1508527746.0797927,225,0.961819589138031
1508527746.0848954,227,0.9690738916397095
1508527746.0869594,228,0.9659165143966675
1508527746.0889134,229,0.9630748629570007
1508527746.0927014,231,0.958215594291687
1508527746.0944006,232,0.9623940587043762
1508527746.096257,233,0.959904670715332
1508527746.0982878,234,0.9514142274856567
1508527746.1000679,235,0.95002281665802
1508527746.1017122,236,0.955020546913147
1508527746.1073492,239,0.9609599709510803
1508527746.1090727,240,0.9586139917373657
1508527746.112413,242,0.9664773344993591
1508527747.1576598,246,0.9587683081626892
1508527747.167391,247,0.9628914594650269
1508527747.1869636,249,0.9636920690536499
1508527747.2060144,251,0.9643405675888062
1508527747.216339,252,0.9679065346717834
1508527747.266573,257,0.9565860033035278
1508527747.296787,260,0.9514136910438538
1508527747.3067238,261,0.9500223398208618
1508527747.3161795,262,0.9487701058387756
1508527747.3229585,263,0.9538931250572205
1508527747.33184,265,0.9570284485816956
1508527747.346981,269,0.9571251273155212
1508527747.3543987,271,0.9483963251113892
1508527747.3624785,273,0.9400759935379028
1508527747.366436,274,0.9398183822631836
1508527747.370222,275,0.9333365559577942
1508527747.386749,279,0.9500121474266052
1508527748.4260962,280,0.9550109505653381
1508527748.4459443,282,0.9523088932037354
1508527748.4675438,284,0.9613701701164246
1508527748.4873552,286,0.9687098264694214
1508527748.5180337,291,0.9650921821594238
1508527748.5240133,293,0.9592247009277344
