Wall time,Step,Value
1508527738.799247,5,2.527196168899536
1508527738.8035765,7,2.416964292526245
1508527738.805564,8,2.4847593307495117
1508527738.8126693,12,2.050086498260498
1508527738.8143747,13,2.086899995803833
1508527738.8178103,15,2.304271936416626
1508527738.8196726,16,2.3990707397460938
1508527738.8212829,17,2.1381654739379883
1508527738.8229413,18,1.9506326913833618
1508527738.8246872,19,2.0722544193267822
1508527738.8263953,20,2.1104066371917725
1508527738.8281188,21,1.9893006086349487
1508527738.8297567,22,1.8324161767959595
1508527738.8369982,26,1.6110261678695679
1508527738.8387473,27,1.7037041187286377
1508527738.847581,32,1.4289883375167847
1508527739.898064,35,1.2562189102172852
1508527739.9056127,36,1.1564832925796509
1508527739.9210134,38,1.0713263750076294
1508527739.943481,41,1.743484377861023
1508527739.95075,42,1.64682137966156
1508527739.9684787,44,1.4667859077453613
1508527739.9752426,45,1.350624680519104
1508527739.9796104,46,1.333938717842102
1508527739.983615,47,1.2251783609390259
1508527739.990909,49,1.036462664604187
1508527739.995956,51,0.9930145144462585
1508527739.9981432,52,0.9038974046707153
1508527740.00457,55,0.8037738800048828
1508527740.0065544,56,0.8593790531158447
1508527740.0084677,57,0.8941781520843506
1508527740.0103927,58,0.8119736313819885
1508527740.0120878,59,0.7756596803665161
1508527740.0172443,62,0.7622718214988708
1508527740.0192823,63,0.7171505093574524
1508527740.0229015,65,0.6767224669456482
1508527740.027324,67,0.5974825024604797
1508527740.0291512,68,0.6683228015899658
1508527740.0308921,69,0.7034763097763062
1508527741.0628738,70,0.7864757180213928
1508527741.0933936,73,0.7294448018074036
1508527741.1011565,74,0.7362310886383057
1508527741.1080956,75,0.7220751643180847
1508527741.1149404,76,1.4733433723449707
1508527741.1290276,78,1.282767653465271
1508527741.1428714,80,1.1007710695266724
1508527741.1493948,81,1.0393277406692505
1508527741.1739855,86,0.8399165272712708
1508527741.178883,87,0.7937195301055908
1508527741.1838033,88,0.743829607963562
1508527741.1893926,89,0.7060248851776123
1508527741.1944172,90,0.677836537361145
1508527741.1991966,91,0.6545776128768921
1508527741.2236452,96,0.5406200885772705
1508527741.2636087,104,0.4453507363796234
1508527742.3275852,106,0.4112025499343872
1508527742.3390453,107,0.3874148726463318
1508527742.348477,108,0.41252046823501587
1508527742.4184632,115,0.8250452876091003
1508527742.4473305,118,0.6539977788925171
1508527742.4675987,120,0.6032897233963013
1508527742.478514,121,0.5858138799667358
1508527742.4881403,122,0.5382189750671387
1508527742.514925,126,0.4979304075241089
1508527742.518643,127,0.46121180057525635
1508527742.522087,128,0.46069419384002686
